transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
"""ENSDART00000010580"""	119	6088	5969	24882964,24883705,24884780,24885006,24885147,24885315,24885545,24885760,24886209,24886404,24886647,24887515	24883033,24883780,24884887,24885063,24885230,24885446,24885657,24885883,24886304,24886559,24886736,24887676
"""ENSDART00000010584"""	798	7112	6314	27384936,27386950,27389599	27385187,27387196,27390176
"""ENSDART00000010615"""	478	4196	3718	25997904,25998737,26000755	25998157,25998901,26000980
"""ENSDART00000010626"""	98	42096	41998	1597369,1597583,1599372,1599957,1602141,1602336,1603922,1604287,1604521,1605720,1607263,1607650,1609092,1609599,1609818,1610847,1611511,1611679,1613780,1615195,1617457,1619242,1619687,1620417,1621797,1624839,1625007,1626476,1627569,1628972,1629117,1631330,1635086	1597504,1597689,1599508,1600067,1602261,1602449,1604051,1604441,1604625,1605873,1607398,1607788,1609283,1609732,1609921,1610962,1611577,1611829,1613842,1615280,1617551,1619352,1619857,1620685,1621894,1624930,1625080,1626739,1627661,1629042,1629213,1631467,1635227
"""ENSDART00000010632"""	9021	36860	27839	36674623,36682820,36690873,36693080,36695004,36697950,36701072	36675033,36682947,36691071,36693232,36695137,36698058,36701203
"""ENSDART00000010643"""	5773	38416	32643	21601017,21603427,21607048,21610457,21619952,21625477,21627434,21631814	21601414,21603593,21607164,21610780,21620090,21625610,21627617,21632009
"""ENSDART00000010647"""	1248	13853	12605	21522754,21522969,21525724,21525886,21526076,21526329,21526583,21528516,21528721,21528975,21533307,21533683	21522855,21523046,21525796,21525991,21526256,21526495,21526697,21528604,21528852,21529118,21533400,21533886
"""ENSDART00000010658"""	2054	10853	8799	42150194,42153179,42153402,42153665,42155092,42157458	42150361,42153319,42153519,42153807,42155259,42157859
"""ENSDART00000010683"""	1792	6649	4857	26684705,26684854,26685076,26686012,26686275,26686454,26686716,26688597	26684767,26684987,26685180,26686057,26686383,26686562,26686867,26688724
"""ENSDART00000010684"""	0	63851	63851	15234626,15234832,15250210,15250388,15252775,15252966,15253450,15254186,15269967,15270276,15280715,15280867,15281679,15281867,15296726	15234708,15234927,15250296,15250582,15252889,15253057,15253555,15254304,15270143,15270410,15280790,15281042,15281774,15282054,15296738
"""ENSDART00000010697"""	14648	44172	29524	9523186,9530086,9530408,9533109,9535283,9535556,9538531,9538724,9542519,9548055,9549237,9549459,9551208	9523222,9530209,9530483,9533243,9535380,9535738,9538638,9538813,9542645,9548177,9549360,9549549,9551307
"""ENSDART00000010699"""	138	10351	10213	57825570,57828781,57830325,57830557,57831398,57831577,57834759	57825788,57828849,57830465,57830606,57831507,57831623,57834956
"""ENSDART00000010706"""	1817	196583	194766	21298405,21308477,21313569,21481655,21492496	21298548,21308579,21313634,21481758,21492627
"""ENSDART00000010757"""	2414	21733	19319	52259299,52264249,52277208	52259976,52264772,52277313
"""ENSDART00000010773"""	180	16919	16739	942346,942960,943123,944321,944947,945869,946843,947010,947307,947813,948763,949800,950681,951773,952563,954317,955249,955876,956512,956820	942483,943031,943224,944464,945063,945957,946915,947105,947441,947947,948840,949873,950732,951805,952738,954416,955350,955940,956626,957014
"""ENSDART00000010774"""	409	4748	4339	31282570,31284942,31285386	31283548,31285105,31285577
"""ENSDART00000010777"""	454	5402	4948	16829558,16830582,16831313,16831591,16831991,16832798,16833383	16829722,16830705,16831430,16831764,16832164,16832915,16833511
"""ENSDART00000010786"""	480	4353	3873	45008442,45009188,45009719	45008780,45009290,45010797
"""ENSDART00000010792"""	142	24970	24828	53278548,53285456,53285733,53285890,53286456,53288747,53289481,53290795,53292283,53294218,53295272,53298164,53301906	53278726,53285547,53285777,53286014,53286614,53288898,53289622,53290907,53292348,53294317,53295340,53298227,53301994
"""ENSDART00000010813"""	1114	4690	3576	46351688,46353872	46352938,46353943
"""ENSDART00000010821"""	905	15671	14766	14620449,14621421,14622452,14623806,14623977,14624826,14625092,14625276,14627492,14627680,14627960,14629390,14630144,14630321,14632864,14633063	14620607,14621609,14622536,14623895,14624188,14624997,14625183,14625372,14627556,14627802,14628116,14629496,14630239,14630506,14632974,14633176
"""ENSDART00000010824"""	5	10468	10463	36741351,36742666,36742805,36742974,36744545,36744863,36745647,36746039,36746344,36747570,36747749,36747916,36749692,36750439	36741512,36742726,36742884,36743042,36744689,36744912,36745720,36746095,36746433,36747646,36747843,36748020,36749756,36750568
"""ENSDART00000010831"""	3	37997	37994	31844014,31850034,31852760,31855494,31858356,31866057,31877333,31880327	31844324,31850090,31852949,31855943,31858627,31866276,31877502,31880336
"""ENSDART00000010846"""	353	64722	64369	15438866,15442683,15445482,15448479,15449055,15449452,15464088,15476378,15501239	15439034,15442844,15446191,15448660,15449114,15449574,15464208,15476504,15501414
"""ENSDART00000010862"""	2193	10870	8677	7497984,7500760,7500935,7505567,7505885	7498166,7500855,7501038,7505697,7506018
"""ENSDART00000010881"""	54	38131	38077	43906097,43909713,43910472,43917466,43920172,43923674,43923949,43926145,43928844,43931142,43931351,43931508,43931668,43934528,43934721,43936491,43938481,43940799,43941745	43906178,43909818,43910658,43917567,43920297,43923860,43924042,43926240,43928929,43931261,43931433,43931571,43931735,43934616,43934811,43936755,43938562,43940891,43941958
"""ENSDART00000010894"""	235	2273	2038	46194568	46195587
"""ENSDART00000010896"""	1030	6247	5217	40729643,40729897,40730399,40732103,40733030,40733792	40729756,40730064,40730685,40732362,40733219,40733819
"""ENSDART00000010903"""	176	7474	7298	5645427,5647665,5649350,5649892,5651673	5645584,5647811,5649479,5650060,5651899
"""ENSDART00000010918"""	1616	8548	6932	23990058,23993265,23993615,23995459	23990823,23993535,23993765,23995632
"""ENSDART00000010932"""	1253	13717	12464	19955009,19958745,19959048,19961492,19965227,19965498,19965694,19966186	19955118,19958954,19959197,19961840,19965342,19965618,19965729,19966287
"""ENSDART00000010934"""	320	14044	13724	67768482,67772601,67772838,67774570,67776811,67779178	67769620,67772724,67773068,67775409,67777117,67779374
"""ENSDART00000010942"""	5053	23432	18379	41844496,41845539,41847696,41850979,41856098,41857148,41861448	41844646,41845669,41848199,41851207,41856270,41857278,41861505
"""ENSDART00000010944"""	403	4400	3997	35551273,35551574,35553041,35553236,35554352,35554683	35551367,35551676,35553152,35553354,35554420,35554730
"""ENSDART00000010975"""	584	5431	4847	45379492,45379741,45382269,45382492,45382722,45383265	45379650,45379848,45382410,45382634,45382876,45383451
"""ENSDART00000010982"""	3	218463	218460	32185465,32195002,32230582,32252167,32304586,32403118	32185598,32195200,32230685,32252277,32304753,32403166
"""ENSDART00000010986"""	756	16807	16051	15682831,15683115,15685437,15688556,15694843,15696699,15697554	15683006,15683304,15685560,15688727,15694975,15696853,15697746
"""ENSDART00000010991"""	3	57968	57965	10814260,10814523,10816654,10834959,10837569,10840182,10842072,10844541,10844784,10846894,10847046,10849257,10851475,10851810,10852016,10860466,10865597,10865822,10869126	10814402,10814636,10816978,10835438,10837616,10840244,10842190,10844687,10844969,10846967,10847224,10849333,10851729,10851927,10852141,10860716,10865737,10865928,10869208
"""ENSDART00000010993"""	461	17171	16710	31057576,31059332,31059741,31062551,31064680,31065512,31068452,31068696,31069136,31071992	31057737,31059416,31059926,31063049,31064898,31065643,31068548,31068781,31069276,31072340
"""ENSDART00000010997"""	1160	26839	25679	10989698,10999770,11002760,11008249,11008685,11010438,11010659,11014510	10989777,10999839,11002822,11008324,11008755,11010555,11010792,11014641
"""ENSDART00000010998"""	4	17534	17530	17583483,17583876,17585711,17585974,17586235,17587818,17588011,17588253,17588481,17588691,17590631,17590835,17591048,17591497,17591822,17592064,17594604,17594868,17595062,17595227,17595883,17596060,17597241,17597443,17597670,17597865	17583731,17584001,17585786,17586069,17586374,17587928,17588122,17588383,17588565,17588845,17590738,17590958,17591149,17591652,17591921,17592175,17594738,17594974,17595144,17595310,17595984,17596171,17597327,17597578,17597737,17598003
"""ENSDART00000011004"""	1254	4138	2884	35788196	35789638
"""ENSDART00000011025"""	3191	16781	13590	5607432,5608578,5610817,5611303,5615563,5617763,5619666	5607494,5608710,5610930,5611968,5615766,5617864,5619706
"""ENSDART00000011030"""	3394	10189	6795	20355517,20355813,20358997,20361717	20355708,20355857,20359119,20361836
"""ENSDART00000011052"""	998	15486	14488	29641994,29642202,29642328,29642552,29642723,29645640,29645860,29647930,29648882,29649116,29652381,29652590,29652813,29654654,29654831	29642116,29642247,29642464,29642637,29642795,29645761,29645992,29648077,29649012,29649201,29652510,29652732,29653005,29654747,29654841
"""ENSDART00000011076"""	501	64714	64213	5758591,5761947,5763784,5765428,5770559,5771111,5771339,5773363,5777091,5821481	5758746,5762103,5763890,5765556,5770651,5771161,5771396,5773493,5777196,5821653
"""ENSDART00000011082"""	6759	26026	19267	50829224,50830964,50831846,50833116,50833894,50834648,50834917,50836313,50837903,50838118,50838709,50839944,50840217,50840999,50842291,50842601,50843785,50844025	50829588,50831217,50831967,50833317,50834088,50834833,50835070,50836556,50838011,50838274,50838827,50840090,50840522,50841798,50842489,50842793,50843935,50844315
"""ENSDART00000011087"""	26	66624	66598	10389400,10402042,10404517,10405225,10409322,10414741,10418507,10418752,10419065,10421263,10421488,10421632,10423940,10427371,10429004,10429325,10429677,10433587,10435413,10435617,10447866,10453025,10453255	10389486,10402182,10404624,10405379,10409460,10414860,10418585,10418833,10419161,10421373,10421556,10421751,10424064,10427590,10429066,10429440,10429807,10433660,10435523,10435706,10448048,10453104,10453387
"""ENSDART00000011096"""	85	62296	62211	8198737,8217048,8239544,8243379,8245862,8248738,8252113,8255197,8255399,8259481	8198800,8217083,8239771,8243434,8246013,8248923,8252367,8255318,8255551,8259593
"""ENSDART00000011111"""	1096	8853	7757	1039055,1039272,1043515,1043707	1039147,1039365,1043595,1045127
"""ENSDART00000011135"""	551	45733	45182	22336062,22337975,22338202,22338380,22341969,22346153,22346543,22346713,22346937,22349570,22350086,22352691,22360165,22363165,22363714,22365147,22365480,22367768,22368972,22372995,22378283	22336232,22338080,22338301,22338491,22342091,22346283,22346625,22346851,22347047,22349674,22350212,22352797,22360349,22363279,22363829,22365333,22365648,22367907,22369256,22373255,22378337
"""ENSDART00000011143"""	355	4651	4296	20189269,20190740,20191246,20191507,20192415	20189420,20190831,20191426,20191629,20192718
"""ENSDART00000011146"""	191	1383	1192	2860	3456
"""ENSDART00000011149"""	170	9816	9646	18711974,18712546,18714890,18715275,18715502,18715621,18720120,18720382	18712373,18712655,18714982,18715413,18715543,18715716,18720254,18720497
"""ENSDART00000011163"""	174	10533	10359	34872907,34874833,34875070,34877020,34877234,34878202,34879801,34880427,34880612,34880772,34880922,34881071,34881291	34873175,34874955,34875210,34877152,34877418,34878376,34880158,34880535,34880676,34880836,34880969,34881202,34881383
"""ENSDART00000011166"""	7459	34249	26790	5685530,5687228,5687435,5690530,5691167,5693419,5696980,5700011,5700293,5702749,5705784,5708004,5710337,5710447	5685577,5687303,5687521,5690591,5691238,5693556,5697132,5700190,5700707,5702953,5705846,5708211,5710377,5710516
"""ENSDART00000011178"""	132	3483	3351	25472890,25473381,25473848,25474733,25475080	25473271,25473549,25474013,25474972,25475184
"""ENSDART00000011183"""	197	21288	21091	8129877,8135063,8135205,8139136,8140732,8140905,8142159,8143507,8146573,8149671	8130054,8135124,8135333,8139234,8140814,8141031,8142254,8143629,8146737,8149793
"""ENSDART00000011188"""	757	55390	54633	44203832,44208103,44208309,44208506,44213188,44216519,44216819,44217746,44222472,44222903,44223106,44225730,44227503,44227714,44230348,44234198,44236520,44240210,44240443,44243227,44247632,44249914,44250162,44255427	44203857,44208194,44208410,44208636,44213333,44216642,44216973,44217914,44222622,44223039,44223281,44225839,44227582,44227848,44230457,44234396,44236788,44240327,44240577,44243340,44247835,44249973,44250257,44255438
"""ENSDART00000011192"""	49	8446	8397	69641215,69642061,69643476,69644050,69644501,69644954,69645395,69647717,69648736	69641367,69642186,69643551,69644118,69644580,69645070,69645531,69647818,69648748
"""ENSDART00000011201"""	9	13758	13749	36340529,36340974,36343230,36343397,36343577,36343725,36348226,36348491,36353649	36340609,36341042,36343311,36343488,36343632,36343802,36348277,36348529,36353693
"""ENSDART00000011224"""	4787	59193	54406	14281151,14284687,14285700,14285892,14287452,14287642,14287834,14289867,14290443,14290611,14292036,14292331,14293076,14293368,14295953,14296270,14299768,14300090,14302301,14302972,14303239,14304300,14314095,14328121,14332448	14281204,14284800,14285795,14286005,14287559,14287755,14287918,14289956,14290519,14290703,14292177,14292416,14293186,14293510,14296119,14296400,14299971,14300233,14302449,14303116,14303312,14304465,14314245,14328269,14332561
"""ENSDART00000011229"""	3224	7715	4491	41146787,41147345,41150580,41150834	41146855,41147461,41150688,41150910
"""ENSDART00000011245"""	1287	19599	18312	41040044,41046514,41047731,41048014,41052181,41052536,41054226,41054469,41056686	41040166,41046631,41047881,41048173,41052411,41052802,41054336,41054603,41056877
"""ENSDART00000011250"""	0	12874	12874	25508129,25510427,25512807,25516374,25516599,25516742,25517374,25519230	25508320,25510651,25512902,25516503,25516655,25516817,25517521,25519658
"""ENSDART00000011251"""	76	5254	5178	29867289,29867915,29868213,29868409,29868784,29869064,29869550,29869932,29871265	29867330,29868130,29868314,29868569,29868970,29869199,29869718,29870124,29871267
"""ENSDART00000011258"""	256	10302	10046	19490184,19490332,19490495,19492016,19492277,19493659,19493869,19494297,19497597,19497809,19499178	19490251,19490405,19490582,19492073,19492352,19493751,19494017,19494343,19497681,19497848,19499320
"""ENSDART00000011283"""	349	7886	7537	902761,907874	903183,908875
"""ENSDART00000011287"""	47	24349	24302	18163402,18168402,18172182,18176675,18186489	18163433,18168822,18172346,18176755,18186749
"""ENSDART00000011295"""	3471	19478	16007	67130245,67133089,67138070,67145069	67130454,67133335,67138500,67145218
"""ENSDART00000011303"""	145	12040	11895	72012542,72015221,72017309,72018200,72019472,72023629	72012605,72015420,72017415,72018406,72019608,72023678
"""ENSDART00000011304"""	534	30117	29583	34398050,34398727,34399082,34399277,34399554,34399841,34400669,34400983,34401191,34401821,34402460,34402683,34404722,34404972,34406625,34406854,34407885,34408134,34408824,34409429,34409971,34412699,34413229,34415262,34416129,34416438,34417148,34419026,34419364,34423330	34398219,34398753,34399187,34399450,34399683,34399969,34400776,34401115,34401341,34401932,34402585,34402761,34404881,34405166,34406759,34406930,34408045,34408280,34408915,34409581,34410240,34412915,34413354,34415444,34416355,34416617,34417255,34419151,34419553,34423400
"""ENSDART00000011305"""	559	15592	15033	27341241,27341592,27342217,27342450,27343560,27343783,27344027,27345805,27346103,27347780,27347983,27349042,27350760,27350965,27351167,27353408,27353971	27341510,27341681,27342354,27342524,27343650,27343916,27344157,27345863,27346297,27347892,27348075,27349104,27350884,27351085,27351346,27353570,27354110
