transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
ENST00000306999.7	982	47110	46128	16600761,16602380,16604721,16609630,16610549,16615744,16624983,16627040,16636391,16645507	16600945,16602509,16604849,16609765,16610763,16615904,16625081,16627178,16636455,16645573
ENST00000307000.7	851	76853	76002	102839175,102840400,102843646,102844336,102846895,102851687,102852815,102855136,102866596,102877462,102894735,102912791,102913802	102839218,102840515,102843779,102844431,102846951,102851756,102852950,102855332,102866663,102877550,102894918,102912898,102913846
ENST00000307002.3	0	1996	1996	123994163	123995161
ENST00000307003.3	160	25166	25006	148590926,148614042,148615327	148591129,148614296,148615401
ENST00000307017.9	534	38658	38124	143185451,143187826,143195716,143197823,143203408,143206033,143209564,143212318,143213581,143220295	143186132,143187961,143195845,143197924,143203566,143206226,143209657,143212424,143214943,143220456
ENST00000307033.3	0	1912	1912	123939617	123940573
ENST00000307046.8	327	63474	63147	102417818,102419509,102475643,102480319	102418003,102419690,102475799,102480381
ENST00000307050.6	7896	182639	174743	31483294,31487194,31487452,31501690,31503691,31526349,31527181,31530707,31558969,31570018,31655096	31484724,31487278,31487566,31501839,31503818,31526461,31527308,31530808,31559187,31570197,31655246
ENST00000307063.9	1043	30315	29272	160092382,160118805	160094065,160119388
ENST00000307068.5	1067	4806	3739	16462548,16465464	16462963,16465668
ENST00000307076.8	83	11815	11732	52524470,52524817,52524963,52525209,52527294,52527617,52527829,52528013,52528183,52528446,52528637,52528861,52529150,52534533	52524731,52524881,52525103,52525295,52527375,52527718,52527931,52528073,52528311,52528539,52528692,52528935,52529334,52534653
ENST00000307078.10	1413	32579	31166	65529976,65533912,65535626,65536320,65536869,65537324,65538203,65541455,65549520,65557806	65530102,65534079,65535721,65536553,65537063,65537835,65538343,65541557,65549660,65558620
ENST00000307089.7	38	12550	12512	46340827,46344801,46352868	46340919,46345144,46352886
ENST00000307098.5	1143	1681	538	153032346	153032615
ENST00000307102.10	436	104874	104438	66387348,66435027,66436746,66443280,66444656,66481755,66484990,66487228,66489215,66489718,66490502	66387427,66435237,66436892,66443357,66444707,66481879,66485191,66487292,66489276,66489763,66490615
ENST00000307106.3	154	4029	3875	52536756,52540424	52536773,52540519
ENST00000307114.11	1132	7412	6280	43621614,43622003,43622633,43623737,43623933,43624510,43624888,43625363,43625756,43626226	43621790,43622167,43622804,43623795,43624068,43624729,43625062,43625560,43625864,43626359
ENST00000307116.6	1005	69257	68252	73008222,73009807,73010969,73014224,73016846,73030267,73044981,73046925,73051053,73053351,73068846,73072029,73073731,73074808	73008292,73009903,73011037,73014289,73016895,73030370,73045051,73047101,73051249,73053590,73068983,73072180,73073827,73074883
ENST00000307126.10	1120	10465	9345	43621614,43622003,43622633,43623737,43623933,43624510,43624888,43625363,43625756,43626226,43626922,43628977	43621790,43622167,43622804,43623795,43624068,43624729,43625062,43625560,43625864,43626410,43626948,43629162
ENST00000307128.6	694	51158	50464	119136526,119150872,119158022,119164211,119185966	119136601,119151041,119158151,119164394,119186200
ENST00000307138.10	1190	276695	275505	35539542,35549110,35570617,35572560,35595634,35605586,35625361,35627090,35634574,35635464,35651805,35654367,35655807,35659138,35664642,35671389,35672867,35674180,35674516,35677950,35683809,35684929,35686542,35689836,35721688,35723027,35725024,35728362,35738513,35742368,35748585,35750482,35752024,35756793,35760829,35762710,35770942,35775006,35775635,35808730	35539690,35549234,35570744,35572718,35595789,35605709,35625432,35627951,35634757,35635598,35651873,35654477,35655915,35659196,35664767,35671517,35673022,35674278,35674709,35678102,35683985,35685145,35686666,35690003,35721849,35723264,35725153,35728510,35738650,35742565,35748824,35750690,35752162,35756908,35761006,35762753,35770999,35775055,35775745,35808835
ENST00000307139.4	60	8790	8730	66877333,66878972,66880557,66884516,66884983	66877528,66879058,66880697,66884661,66885240
ENST00000307142.9	183	172861	172678	118889037,119023430,119026627,119029845,119057401	118889141,119023581,119027438,119032027,119057934
ENST00000307144.6	98	2388	2290	59206941	59208086
ENST00000307145.4	378	46329	45951	31327213,31372010	31327789,31372299
ENST00000307149.10	427	66797	66370	23388920,23392380,23393233,23398046,23403694,23406076,23410295,23413448,23416967,23418700,23424749,23433545,23434636,23442477,23445048,23445813,23452826	23389086,23392523,23393347,23398129,23403834,23406262,23410360,23413564,23417121,23418827,23424947,23433667,23434718,23442645,23445164,23445961,23452994
ENST00000307161.5	34	22761	22727	186533689,186555182	186534557,186555365
ENST00000307169.4	89	3489	3400	35534253	35535953
ENST00000307179.9	14669	78021	63352	50439074,50441349,50449400,50459000,50462280,50465047,50471633,50476849,50477276,50481481,50484275,50489801,50490263,50492701,50494070,50495848,50497089,50498596,50498903	50439177,50441493,50449485,50459162,50462322,50465191,50471795,50476993,50477499,50482065,50484361,50489881,50490525,50492913,50494280,50496084,50497231,50498728,50499088
ENST00000307180.4	17403	144176	126773	142229484,142274781,142284413,142300486,142314384,142315003,142318544,142330901,142331754,142343966,142345743,142354637	142229579,142274863,142284485,142300647,142314440,142315092,142318634,142330970,142331831,142344472,142345892,142354724
ENST00000307194.6	2435	5231	2796	150719048,150720048	150719090,150720925
ENST00000307198.11	14732	29465	14733	72095063,72104964,72105936,72107923,72108605	72095096,72105012,72106210,72108119,72108925
ENST00000307201.5	2014	7824	5810	29562561,29566086	29563086,29566966
ENST00000307216.10	1014	16002	14988	42258949,42260958,42261196,42264090,42267947,42272063,42273255	42258990,42261002,42261249,42264203,42268032,42272123,42273398
ENST00000307221.5	1516	3374	1858	40861065	40861994
ENST00000307227.10	1025	281155	280130	67375744,67400731,67495798,67498134,67508807,67518247,67520482,67528132,67529087,67609455,67654503	67375859,67400851,67495940,67498295,67508903,67518336,67520634,67528222,67529186,67609596,67654586
ENST00000307236.8	2102	14660	12558	11446477,11447627,11450012,11451651,11453582,11457179,11458281	11446523,11447774,11450126,11451806,11453798,11457233,11458292
ENST00000307257.10	3167	23469	20302	122885850,122903925,122905172	122886193,122904444,122905231
ENST00000307259.9	352	110624	110272	55425206,55425863,55441851,55467869,55475299,55534572	55425334,55426039,55441908,55468149,55475450,55534629
ENST00000307266.7	0	10538	10538	240126563,240129911,240131055,240133933,240136192	240126940,240130028,240131088,240134005,240136347
ENST00000307271.4	16069	29144	13075	150466699,150470829,150474012,150477092	150467334,150470874,150474638,150477780
ENST00000307275.7	2094	9968	7874	45162794,45169015	45162859,45169809
ENST00000307289.10	1101	8005	6904	65128382,65128563,65129729,65130002,65130251,65130660,65130920,65131132,65131274,65131470,65132922,65133160,65133470	65128488,65128714,65129915,65130172,65130379,65130823,65131036,65131197,65131373,65131596,65133074,65133252,65133601
ENST00000307296.8	99	70484	70385	33798729,33812072,33813559,33821955,33825187,33826480,33828853,33836044,33838204,33841897,33844112,33845419,33852488,33853879,33855166,33864006,33865243,33866351	33798937,33812126,33813628,33822082,33825340,33826580,33828969,33836266,33838327,33842074,33844223,33845588,33852736,33854013,33855260,33864129,33865430,33866525
ENST00000307297.8	78	166280	166202	61952390,61990168,62017856,62037977,62050966,62079450,62084515,62100319,62108437,62114053,62116532,62117132	61952411,61990364,62017947,62038049,62051058,62079567,62084648,62100408,62108520,62114246,62116679,62117245
ENST00000307300.8	0	43063	43063	239983517,239990074,240005210,240007316,240011617,240014769,240017815,240018524,240021197,240022172,240025227	239983717,239990182,240005295,240007370,240011696,240014860,240017905,240018639,240021412,240022340,240025301
ENST00000307301.11	95	22870	22775	25585751,25587701,25588835,25592812,25593893,25597302,25599799,25601368,25603796,25606449,25607403	25585754,25587789,25588882,25592965,25593958,25597414,25599866,25601467,25603935,25606655,25607475
ENST00000307305.12	41451	158300	116849	77840256,77893608,77900711,77901762,77908793,77910245,77920279,77922623,77929109,77937710,77940030,77940528,77942700,77949678,77951617,77953769,77954858	77840300,77893664,77900780,77901920,77908958,77910409,77920465,77922778,77929327,77937838,77940302,77940659,77942786,77949833,77951712,77953894,77954878
ENST00000307331.9	27	78872	78845	23304000,23323554,23348592,23352801,23355299,23367856,23371299,23371776,23375738,23377165,23377329,23378706,23380094,23380421	23304101,23323578,23348910,23353074,23355489,23367959,23371462,23371883,23375855,23377240,23377386,23378767,23380169,23380801
ENST00000307333.7	0	96435	96435	79977579,79978007,79983878,79984819,80008521,80018898,80031623,80033472,80035972,80054272,80055150,80055360,80055932,80069436,80071583,80072409	79977701,79978174,79983970,79984863,80008616,80018976,80031692,80033570,80036032,80054352,80055218,80055467,80056013,80069507,80071654,80072560
ENST00000307340.8	2890	814983	812093	215625781,215628814,215634459,215639155,215640558,215647522,215648528,215650592,215670972,215674100,215680149,215728030,215741375,215743177,215758595,215759660,215766681,215779843,215782042,215782738,215786670,215790059,215798907,215813736,215816997,215837991,215844294,215845824,215867007,215877758,215878764,215888426,215900075,215900755,215934616,215965317,215970625,215993020,215998887,216000403,216046431,216048534,216070101,216072889,216073097,216078089,216083456,216084698,216086719,216089013,216097083,216175252,216190223,216196553,216198315,216199627,216207273,216217387,216231953,216246585,216250903,216289280,216292175,216321883,216323474,216324168,216325305,216327591,216364953,216418514,216421852	215625870,215629035,215634703,215639238,215640734,215647730,215648766,215650801,215671293,215675616,215680376,215728384,215741537,215743335,215758752,215759843,215766788,215780041,215782196,215782935,215786874,215790282,215799125,215813904,215817195,215838103,215844496,215846033,215867170,215877880,215879098,215889054,215900217,215900905,215934795,215965479,215970776,215993167,215999058,216000562,216046592,216048647,216070292,216072969,216073300,216078362,216083586,216084877,216086820,216089139,216097213,216175482,216190367,216196722,216198584,216200121,216207431,216217550,216232136,216247226,216251098,216289410,216292370,216321976,216323695,216324352,216325599,216327654,216365085,216418679,216422336
ENST00000307355.12	141	38730	38589	64794569,64814918,64815576,64831451	64794571,64815044,64815653,64832202
ENST00000307358.7	215	37735	37520	8269969,8282437,8286561,8291370,8292321,8294087,8302463,8304184,8305971	8270353,8282536,8286783,8291564,8292353,8294201,8302511,8304279,8306136
ENST00000307360.6	152	156883	156731	140856049,140978949,140982475,141009627	140858436,140979007,140982563,141009937
ENST00000307363.10	428	102486	102058	32997045,33014056,33016709,33018448,33021566,33024251,33046120,33051758,33051883,33053491,33058089,33065463,33068230,33068820,33072544,33097011	32997344,33014310,33016840,33018561,33021655,33024325,33046232,33051798,33052004,33053549,33058269,33065557,33068290,33068970,33072713,33097085
ENST00000307364.10	7360	10027	2667	48633085,48633251,48633477,48635371	48633125,48633390,48633635,48635393
ENST00000307365.4	293	1961	1668	72274217,72274695	72274421,72275188
ENST00000307366.8	652	2630	1978	62790623,62791679	62790915,62791994
ENST00000307367.2	425	24948	24523	50069926,50072489,50075795,50080594,50081641,50085980,50086328,50088698,50090116,50090670,50092129	50070030,50072588,50075982,50080716,50081847,50086060,50086870,50088884,50090514,50090886,50092219
ENST00000307377.12	316	101984	101668	32997045,33014056,33016709,33018448,33021566,33024251,33046120,33051758,33051883,33053491,33065463,33072544,33097011	32997344,33014310,33016840,33018561,33021655,33024325,33046232,33051798,33052004,33053549,33065557,33072713,33097085
ENST00000307378.10	4948	72046	67098	21269548,21274469,21275360,21292164,21293945,21295597,21297404,21300348,21301171,21304427,21306882,21314549,21318782,21334588	21269767,21274586,21275424,21292336,21294110,21295792,21297568,21300569,21301269,21304573,21306988,21314681,21318923,21334647
ENST00000307388.2	2916	4816	1900	5131692	5132642
ENST00000307393.3	68	2955	2887	18546788,18547779	18547300,18548471
ENST00000307395.5	961	2027	1066	129061740	129062273
ENST00000307403.6	0	35304	35304	155672880,155678608,155680590,155700773,155706860,155707294	155672915,155678684,155680908,155700944,155707068,155707335
ENST00000307407.8	90	2191	2101	73740659,73741542,73741949,73742449	73740722,73741677,73742032,73742464
ENST00000307422.9	290	8776	8486	10252254,10252397,10252551,10254589,10256708,10258222,10258413,10258609,10259617	10252310,10252463,10252701,10254640,10256825,10258328,10258522,10258685,10259813
ENST00000307428.7	212	114060	113848	74933328,75012425,75033883,75046163	74933370,75013150,75033961,75046247
ENST00000307431.12	385	285308	284923	76277663,76316413,76355318,76427452,76448012,76448767,76449715,76452508,76461956,76467352,76475939,76479419,76489686,76494910,76498567,76521140,76522039,76535545,76538116,76539723,76540703,76553283,76553836,76558490	76277747,76316523,76355511,76427599,76448215,76448951,76449858,76452769,76462105,76467523,76476045,76479538,76489883,76495066,76498694,76521310,76522257,76535784,76538344,76539852,76540790,76553501,76553907,76558683
ENST00000307435.10	562	4963	4401	8221822,8223449,8224016,8224710	8222784,8223557,8224215,8224832
ENST00000307439.10	4685	41249	36564	73576235,73576410,73576613,73581817,73582189,73585180,73587840,73593451,73598640,73611731	73576310,73576507,73576731,73581868,73582290,73585364,73587934,73593593,73598718,73611795
ENST00000307441.13	5333	48396	43063	38015983,38016871,38017291,38054375	38016045,38017015,38017386,38056560
ENST00000307450.11	1708	5535	3827	97616263,97616678,97617208,97619587	97616411,97616787,97617322,97619653
ENST00000307465.9	5337	51193	45856	75581833,75591819,75592146,75596247,75596935,75598077,75600281,75603817,75605522,75607183,75614255,75625821	75581898,75591925,75592269,75596340,75597236,75598212,75600369,75603956,75605634,75607361,75614449,75625988
ENST00000307468.4	97	5895	5798	57584357,57590011	57584389,57590067
